Store,Dept,Date,Weekly_Sales,IsHoliday
1,26,2010-10-01,8255.99,FALSE
1,26,2010-10-08,10543.31,FALSE
1,26,2010-10-15,7421.11,FALSE
1,26,2010-10-22,6316.22,FALSE
1,26,2010-10-29,6105.17,FALSE
1,26,2010-11-05,9601.7,FALSE
1,26,2010-11-12,7582.52,FALSE
1,26,2010-11-19,8583.68,FALSE
1,26,2010-11-26,11918.3,TRUE
1,26,2010-12-03,8572.96,FALSE
1,26,2010-12-10,8726.6,FALSE
1,26,2010-12-17,10671.46,FALSE
1,26,2010-12-24,14479.39,FALSE
1,26,2010-12-31,5003.84,TRUE
1,26,2011-01-07,4010.16,FALSE
1,26,2011-01-14,5355.58,FALSE
1,26,2011-01-21,4651.93,FALSE
1,26,2011-01-28,5285.36,FALSE
1,26,2011-02-04,7142.9,FALSE
1,26,2011-02-11,7738.63,TRUE
1,26,2011-02-18,8608.27,FALSE
1,26,2011-02-25,7227.41,FALSE
1,26,2011-03-04,7576.44,FALSE
1,26,2011-03-11,7016.59,FALSE
1,26,2011-03-18,6892.71,FALSE
1,26,2011-03-25,5852.84,FALSE
1,26,2011-04-01,5946.53,FALSE
1,26,2011-04-08,5841.8,FALSE
1,26,2011-04-15,6997.03,FALSE
1,26,2011-04-22,6496.3,FALSE
1,26,2011-04-29,5813.66,FALSE
1,26,2011-05-06,5867.67,FALSE
1,26,2011-05-13,5372.91,FALSE
1,26,2011-05-20,5500.06,FALSE
1,26,2011-05-27,6253.05,FALSE
1,26,2011-06-03,6270.58,FALSE
1,26,2011-06-10,5711.42,FALSE
1,26,2011-06-17,5508.5,FALSE
1,26,2011-06-24,5543.24,FALSE
1,26,2011-07-01,5701.4,FALSE
1,26,2011-07-08,5172.07,FALSE
1,26,2011-07-15,4887.42,FALSE
1,26,2011-07-22,4356.37,FALSE
1,26,2011-07-29,4289.04,FALSE
1,26,2011-08-05,4825.24,FALSE
1,26,2011-08-12,4529.47,FALSE
1,26,2011-08-19,6590.93,FALSE
1,26,2011-08-26,5089.68,FALSE
1,26,2011-09-02,4014.69,FALSE
1,26,2011-09-09,4217.53,TRUE
1,26,2011-09-16,5003.37,FALSE
1,26,2011-09-23,4583.66,FALSE
1,26,2011-09-30,5081.35,FALSE
1,26,2011-10-07,7492.61,FALSE
1,26,2011-10-14,6560.2,FALSE
1,26,2011-10-21,8928.79,FALSE
1,26,2011-10-28,9038.21,FALSE
1,26,2011-11-04,9017.92,FALSE
1,26,2011-11-11,7693.46,FALSE
1,26,2011-11-18,5878.78,FALSE
1,26,2011-11-25,8690.17,TRUE
1,26,2011-12-02,7107.23,FALSE
1,26,2011-12-09,8443.46,FALSE
1,26,2011-12-16,9502.94,FALSE
1,26,2011-12-23,12517.98,FALSE
1,26,2011-12-30,5036.62,TRUE
1,26,2012-01-06,4220.51,FALSE
1,26,2012-01-13,4369.57,FALSE
1,26,2012-01-20,4492.42,FALSE
1,26,2012-01-27,4667.16,FALSE
1,26,2012-02-03,6969.74,FALSE
1,26,2012-02-10,9120.37,TRUE
1,26,2012-02-17,7499.33,FALSE
1,26,2012-02-24,7457.98,FALSE
1,26,2012-03-02,8247.41,FALSE
1,26,2012-03-09,7890.21,FALSE
1,26,2012-03-16,7462.19,FALSE
1,26,2012-03-23,7313.8,FALSE
1,26,2012-03-30,7592.79,FALSE
1,26,2012-04-06,8152.94,FALSE
1,26,2012-04-13,6095.14,FALSE
1,26,2012-04-20,6869.49,FALSE
1,26,2012-04-27,6317.77,FALSE
1,26,2012-05-04,6788.13,FALSE
1,26,2012-05-11,5958.51,FALSE
1,26,2012-05-18,5783.96,FALSE
1,26,2012-05-25,5069.36,FALSE
1,26,2012-06-01,5319.66,FALSE
1,26,2012-06-08,5082.27,FALSE
1,26,2012-06-15,5688.08,FALSE
1,26,2012-06-22,5852.37,FALSE
1,26,2012-06-29,5615.89,FALSE
1,26,2012-07-06,5851.77,FALSE
1,26,2012-07-13,4375.44,FALSE
1,26,2012-07-20,5279.41,FALSE
1,26,2012-07-27,4350.86,FALSE
1,26,2012-08-03,5764.11,FALSE
1,26,2012-08-10,5498.9,FALSE
1,26,2012-08-17,4924.3,FALSE
1,26,2012-08-24,5369.29,FALSE
1,26,2012-08-31,5602.58,FALSE
1,26,2012-09-07,5011.22,TRUE
1,26,2012-09-14,6001.13,FALSE
1,26,2012-09-21,6550.81,FALSE
1,26,2012-09-28,5035.97,FALSE
1,26,2012-10-05,8784.99,FALSE
1,26,2012-10-12,12773.34,FALSE
1,26,2012-10-19,7004.13,FALSE
1,26,2012-10-26,7412.16,FALSE
1,27,2010-02-05,2293,FALSE
1,27,2010-02-12,2339.5,TRUE
1,27,2010-02-19,2494.5,FALSE
1,27,2010-02-26,1666.75,FALSE
1,27,2010-03-05,1467.5,FALSE
1,27,2010-03-12,1130,FALSE
1,27,2010-03-19,1214,FALSE
1,27,2010-03-26,1211,FALSE
1,27,2010-04-02,934.5,FALSE
1,27,2010-04-09,1111.25,FALSE
1,27,2010-04-16,1021.5,FALSE
1,27,2010-04-23,1028,FALSE
1,27,2010-04-30,1061.29,FALSE
1,27,2010-05-07,966.75,FALSE
1,27,2010-05-14,1139.35,FALSE
1,27,2010-05-21,957.93,FALSE
1,27,2010-05-28,864.92,FALSE
1,27,2010-06-04,827.52,FALSE
1,27,2010-06-11,965.3,FALSE
1,27,2010-06-18,875.85,FALSE
1,27,2010-06-25,935.32,FALSE
1,27,2010-07-02,849.69,FALSE
1,27,2010-07-09,837.51,FALSE
1,27,2010-07-16,897.88,FALSE
1,27,2010-07-23,819.8,FALSE
1,27,2010-07-30,882.13,FALSE
1,27,2010-08-06,1317.52,FALSE
1,27,2010-08-13,967.53,FALSE
1,27,2010-08-20,1737.89,FALSE
1,27,2010-08-27,1898.48,FALSE
1,27,2010-09-03,867.29,FALSE
1,27,2010-09-10,832.26,TRUE
1,27,2010-09-17,728.02,FALSE
1,27,2010-09-24,791.7,FALSE
1,27,2010-10-01,1042.3,FALSE
1,27,2010-10-08,1427,FALSE
1,27,2010-10-15,1208.8,FALSE
1,27,2010-10-22,1186.4,FALSE
1,27,2010-10-29,1371.4,FALSE
1,27,2010-11-05,1654.8,FALSE
1,27,2010-11-12,1474.2,FALSE
1,27,2010-11-19,1884.6,FALSE
1,27,2010-11-26,2099.1,TRUE
1,27,2010-12-03,2385.59,FALSE
1,27,2010-12-10,3035.7,FALSE
1,27,2010-12-17,3190.2,FALSE
1,27,2010-12-24,4168.6,FALSE
1,27,2010-12-31,1624.8,TRUE
1,27,2011-01-07,1562.57,FALSE
1,27,2011-01-14,1606.24,FALSE
1,27,2011-01-21,1312.55,FALSE
1,27,2011-01-28,1320.18,FALSE
1,27,2011-02-04,2096.94,FALSE
1,27,2011-02-11,1643.21,TRUE
1,27,2011-02-18,1797.04,FALSE
1,27,2011-02-25,1333.69,FALSE
1,27,2011-03-04,1273.55,FALSE
1,27,2011-03-11,1420.55,FALSE
1,27,2011-03-18,1340.76,FALSE
1,27,2011-03-25,1232.91,FALSE
1,27,2011-04-01,1167,FALSE
1,27,2011-04-08,1054.96,FALSE
1,27,2011-04-15,1072.68,FALSE
1,27,2011-04-22,1061.68,FALSE
1,27,2011-04-29,1020.54,FALSE
1,27,2011-05-06,1016.2,FALSE
1,27,2011-05-13,835.91,FALSE
1,27,2011-05-20,914.25,FALSE
1,27,2011-05-27,984.31,FALSE
1,27,2011-06-03,895.74,FALSE
1,27,2011-06-10,1027.89,FALSE
1,27,2011-06-17,674.36,FALSE
1,27,2011-06-24,642.82,FALSE
1,27,2011-07-01,623.57,FALSE
1,27,2011-07-08,677.97,FALSE
1,27,2011-07-15,698.42,FALSE
1,27,2011-07-22,727.57,FALSE
1,27,2011-07-29,720.26,FALSE
1,27,2011-08-05,997.04,FALSE
1,27,2011-08-12,815.45,FALSE
1,27,2011-08-19,1360.46,FALSE
1,27,2011-08-26,1698.89,FALSE
1,27,2011-09-02,826.83,FALSE
1,27,2011-09-09,786.47,TRUE
1,27,2011-09-16,806.31,FALSE
1,27,2011-09-23,834.84,FALSE
1,27,2011-09-30,939.73,FALSE
1,27,2011-10-07,1295.94,FALSE
1,27,2011-10-14,1228.98,FALSE
1,27,2011-10-21,1785.51,FALSE
1,27,2011-10-28,1422.84,FALSE
1,27,2011-11-04,2002.85,FALSE
1,27,2011-11-11,1882.59,FALSE
1,27,2011-11-18,1707.85,FALSE
1,27,2011-11-25,1992.88,TRUE
1,27,2011-12-02,1752.13,FALSE
1,27,2011-12-09,2606.7,FALSE
1,27,2011-12-16,4225.6,FALSE
1,27,2011-12-23,5131.93,FALSE
1,27,2011-12-30,2882.08,TRUE
1,27,2012-01-06,1788.6,FALSE
1,27,2012-01-13,1623.81,FALSE
1,27,2012-01-20,1451.96,FALSE
1,27,2012-01-27,966.46,FALSE
1,27,2012-02-03,1915.13,FALSE
1,27,2012-02-10,2367.25,TRUE
1,27,2012-02-17,2538.15,FALSE
1,27,2012-02-24,1784.56,FALSE
1,27,2012-03-02,1550.19,FALSE
1,27,2012-03-09,1418.25,FALSE
1,27,2012-03-16,1461.99,FALSE
1,27,2012-03-23,1269.16,FALSE
1,27,2012-03-30,1409.77,FALSE
1,27,2012-04-06,1429.08,FALSE
1,27,2012-04-13,983.69,FALSE
1,27,2012-04-20,970.43,FALSE
1,27,2012-04-27,1019.53,FALSE
1,27,2012-05-04,1033.05,FALSE
1,27,2012-05-11,887.99,FALSE
1,27,2012-05-18,921,FALSE
1,27,2012-05-25,775.09,FALSE
1,27,2012-06-01,1030.9,FALSE
1,27,2012-06-08,1033.86,FALSE
1,27,2012-06-15,822.19,FALSE
1,27,2012-06-22,1030.06,FALSE
1,27,2012-06-29,1010.07,FALSE
1,27,2012-07-06,993.52,FALSE
1,27,2012-07-13,1018.36,FALSE
1,27,2012-07-20,1241.1,FALSE
1,27,2012-07-27,938.36,FALSE
1,27,2012-08-03,1145.67,FALSE
1,27,2012-08-10,1122.14,FALSE
1,27,2012-08-17,1476.09,FALSE
1,27,2012-08-24,1643.59,FALSE
1,27,2012-08-31,1580.28,FALSE
1,27,2012-09-07,1060.29,TRUE
1,27,2012-09-14,857.88,FALSE
1,27,2012-09-21,1047.27,FALSE
1,27,2012-09-28,948.57,FALSE
1,27,2012-10-05,1492.09,FALSE
1,27,2012-10-12,1536.58,FALSE
1,27,2012-10-19,1841.73,FALSE
1,27,2012-10-26,1712.02,FALSE
1,28,2010-02-05,1085.29,FALSE
1,28,2010-02-12,1008.36,TRUE
1,28,2010-02-19,1012.09,FALSE
1,28,2010-02-26,986.07,FALSE
1,28,2010-03-05,1002.2,FALSE
1,28,2010-03-12,838.67,FALSE
1,28,2010-03-19,806.03,FALSE
1,28,2010-03-26,726.11,FALSE
1,28,2010-04-02,995.36,FALSE
1,28,2010-04-09,1151.63,FALSE
1,28,2010-04-16,582.63,FALSE
1,28,2010-04-23,627.02,FALSE
1,28,2010-04-30,691.4,FALSE
1,28,2010-05-07,773.22,FALSE
1,28,2010-05-14,653.81,FALSE
1,28,2010-05-21,491.69,FALSE
1,28,2010-05-28,416.53,FALSE
1,28,2010-06-04,483.93,FALSE
1,28,2010-06-11,487.7,FALSE
1,28,2010-06-18,456.77,FALSE
1,28,2010-06-25,513.53,FALSE
1,28,2010-07-02,446.76,FALSE
1,28,2010-07-09,423.22,FALSE
1,28,2010-07-16,453.36,FALSE
1,28,2010-07-23,534.78,FALSE
1,28,2010-07-30,383.56,FALSE
1,28,2010-08-06,532.59,FALSE
1,28,2010-08-13,495.27,FALSE
1,28,2010-08-20,436.4,FALSE
1,28,2010-08-27,521.37,FALSE
1,28,2010-09-03,406.39,FALSE
1,28,2010-09-10,478.76,TRUE
1,28,2010-09-17,604.44,FALSE
1,28,2010-09-24,560.07,FALSE
1,28,2010-10-01,741.36,FALSE
1,28,2010-10-08,950.27,FALSE
1,28,2010-10-15,831.09,FALSE
1,28,2010-10-22,628.66,FALSE
1,28,2010-10-29,862.24,FALSE
1,28,2010-11-05,857.28,FALSE
1,28,2010-11-12,1027.18,FALSE
1,28,2010-11-19,936.9,FALSE
1,28,2010-11-26,932.76,TRUE
1,28,2010-12-03,731.31,FALSE
1,28,2010-12-10,1050.63,FALSE
1,28,2010-12-17,1071.86,FALSE
1,28,2010-12-24,994.88,FALSE
1,28,2010-12-31,516.85,TRUE
1,28,2011-01-07,656.29,FALSE
1,28,2011-01-14,781.19,FALSE
1,28,2011-01-21,795.05,FALSE
1,28,2011-01-28,796.71,FALSE
1,28,2011-02-04,671.34,FALSE
1,28,2011-02-11,780.76,TRUE
1,28,2011-02-18,905.99,FALSE
1,28,2011-02-25,662.16,FALSE
1,28,2011-03-04,674.35,FALSE
1,28,2011-03-11,660.45,FALSE
1,28,2011-03-18,627.89,FALSE
1,28,2011-03-25,578.59,FALSE
1,28,2011-04-01,602.63,FALSE
1,28,2011-04-08,623.65,FALSE
1,28,2011-04-15,421.77,FALSE
1,28,2011-04-22,729.26,FALSE
1,28,2011-04-29,646.18,FALSE
1,28,2011-05-06,571.94,FALSE
1,28,2011-05-13,551.12,FALSE
1,28,2011-05-20,482.1,FALSE
1,28,2011-05-27,363.45,FALSE
1,28,2011-06-03,411.94,FALSE
1,28,2011-06-10,495.52,FALSE
1,28,2011-06-17,376.32,FALSE
1,28,2011-06-24,304.32,FALSE
1,28,2011-07-01,436.66,FALSE
1,28,2011-07-08,423.27,FALSE
1,28,2011-07-15,350.95,FALSE
1,28,2011-07-22,372.51,FALSE
1,28,2011-07-29,301.2,FALSE
1,28,2011-08-05,449.39,FALSE
1,28,2011-08-12,302.76,FALSE
1,28,2011-08-19,259.67,FALSE
1,28,2011-08-26,334.16,FALSE
1,28,2011-09-02,342.96,FALSE
1,28,2011-09-09,483.05,TRUE
1,28,2011-09-16,427.2,FALSE
1,28,2011-09-23,418.48,FALSE
1,28,2011-09-30,537,FALSE
1,28,2011-10-07,548.26,FALSE
1,28,2011-10-14,430.34,FALSE
1,28,2011-10-21,616.4,FALSE
1,28,2011-10-28,670.38,FALSE
1,28,2011-11-04,966.26,FALSE
1,28,2011-11-11,788.61,FALSE
1,28,2011-11-18,648.03,FALSE
1,28,2011-11-25,526.29,TRUE
1,28,2011-12-02,685.52,FALSE
1,28,2011-12-09,820.59,FALSE
1,28,2011-12-16,853.19,FALSE
1,28,2011-12-23,903.97,FALSE
1,28,2011-12-30,714.86,TRUE
1,28,2012-01-06,557.94,FALSE
1,28,2012-01-13,539.86,FALSE
1,28,2012-01-20,634.48,FALSE
1,28,2012-01-27,641.94,FALSE
1,28,2012-02-03,571.7,FALSE
1,28,2012-02-10,745.15,TRUE
1,28,2012-02-17,845.62,FALSE
1,28,2012-02-24,734.59,FALSE
1,28,2012-03-02,633.51,FALSE
1,28,2012-03-09,657.41,FALSE
1,28,2012-03-16,513.24,FALSE
1,28,2012-03-23,457.22,FALSE
1,28,2012-03-30,502.86,FALSE
1,28,2012-04-06,655.22,FALSE
1,28,2012-04-13,434.56,FALSE
1,28,2012-04-20,527.48,FALSE
1,28,2012-04-27,354.59,FALSE
1,28,2012-05-04,564.69,FALSE
1,28,2012-05-11,420.08,FALSE
1,28,2012-05-18,427.37,FALSE
1,28,2012-05-25,300.15,FALSE
1,28,2012-06-01,352.99,FALSE
1,28,2012-06-08,389.31,FALSE
1,28,2012-06-15,419.35,FALSE
1,28,2012-06-22,371.9,FALSE
1,28,2012-06-29,439.75,FALSE
1,28,2012-07-06,416.06,FALSE
1,28,2012-07-13,331.24,FALSE
1,28,2012-07-20,310.65,FALSE
1,28,2012-07-27,258.1,FALSE
1,28,2012-08-03,303.36,FALSE
1,28,2012-08-10,307.87,FALSE
1,28,2012-08-17,312.75,FALSE
1,28,2012-08-24,307.34,FALSE
1,28,2012-08-31,283.4,FALSE
1,28,2012-09-07,374.15,TRUE
1,28,2012-09-14,403.87,FALSE
1,28,2012-09-21,490.61,FALSE
1,28,2012-09-28,402.73,FALSE
1,28,2012-10-05,641.7,FALSE
1,28,2012-10-12,596.37,FALSE
1,28,2012-10-19,656.45,FALSE
1,28,2012-10-26,742.48,FALSE
1,29,2010-02-05,7024.95,FALSE
1,29,2010-02-12,7696.61,TRUE
1,29,2010-02-19,7966.55,FALSE
1,29,2010-02-26,4972.65,FALSE
1,29,2010-03-05,5306.7,FALSE
1,29,2010-03-12,3841.96,FALSE
1,29,2010-03-19,5406.4,FALSE
1,29,2010-03-26,3520.75,FALSE
1,29,2010-04-02,4143.54,FALSE
1,29,2010-04-09,4317.52,FALSE
1,29,2010-04-16,3963.5,FALSE
1,29,2010-04-23,4187.11,FALSE
1,29,2010-04-30,3793.75,FALSE
1,29,2010-05-07,5277.46,FALSE
1,29,2010-05-14,5651.19,FALSE
1,29,2010-05-21,4333.28,FALSE
1,29,2010-05-28,3532.78,FALSE
1,29,2010-06-04,4062.22,FALSE
1,29,2010-06-11,4121.2,FALSE
1,29,2010-06-18,4022,FALSE
1,29,2010-06-25,4486.72,FALSE
1,29,2010-07-02,5222.08,FALSE
1,29,2010-07-09,5469.9,FALSE
1,29,2010-07-16,4571.66,FALSE
1,29,2010-07-23,3814.24,FALSE
1,29,2010-07-30,4519.33,FALSE
1,29,2010-08-06,5511.97,FALSE
1,29,2010-08-13,5075.2,FALSE
1,29,2010-08-20,5348.58,FALSE
1,29,2010-08-27,5115.42,FALSE
1,29,2010-09-03,4892.98,FALSE
1,29,2010-09-10,3701.66,TRUE
1,29,2010-09-17,3959.42,FALSE
1,29,2010-09-24,3775.77,FALSE
1,29,2010-10-01,3425.58,FALSE
1,29,2010-10-08,4706.6,FALSE
1,29,2010-10-15,4085.14,FALSE
1,29,2010-10-22,3853.68,FALSE
1,29,2010-10-29,4498.64,FALSE
1,29,2010-11-05,5087.02,FALSE
1,29,2010-11-12,4990.65,FALSE
1,29,2010-11-19,5275.25,FALSE
1,29,2010-11-26,6603.2,TRUE
1,29,2010-12-03,5539.2,FALSE
1,29,2010-12-10,7917.07,FALSE
1,29,2010-12-17,9210.45,FALSE
1,29,2010-12-24,14065.97,FALSE
1,29,2010-12-31,5104.15,TRUE
1,29,2011-01-07,4993.4,FALSE
1,29,2011-01-14,4923.2,FALSE
1,29,2011-01-21,3778.3,FALSE
1,29,2011-01-28,3749.14,FALSE
1,29,2011-02-04,5656.37,FALSE
1,29,2011-02-11,6388.13,TRUE
1,29,2011-02-18,7917.33,FALSE
1,29,2011-02-25,4607.7,FALSE
1,29,2011-03-04,5396.35,FALSE
1,29,2011-03-11,4876.69,FALSE
1,29,2011-03-18,4086.48,FALSE
1,29,2011-03-25,3932.66,FALSE
1,29,2011-04-01,3885.21,FALSE
1,29,2011-04-08,4548.03,FALSE
1,29,2011-04-15,4176.76,FALSE
1,29,2011-04-22,3866.11,FALSE
1,29,2011-04-29,4108.54,FALSE
1,29,2011-05-06,5672.1,FALSE
1,29,2011-05-13,4724.29,FALSE
1,29,2011-05-20,3623.54,FALSE
1,29,2011-05-27,3537.56,FALSE
1,29,2011-06-03,4158.77,FALSE
1,29,2011-06-10,3643.74,FALSE
1,29,2011-06-17,3735.04,FALSE
1,29,2011-06-24,3608.28,FALSE
1,29,2011-07-01,3750,FALSE
1,29,2011-07-08,4581.24,FALSE
1,29,2011-07-15,3243.28,FALSE
1,29,2011-07-22,3439.7,FALSE
1,29,2011-07-29,2978.08,FALSE
1,29,2011-08-05,4564.77,FALSE
1,29,2011-08-12,3339.78,FALSE
1,29,2011-08-19,4158.06,FALSE
1,29,2011-08-26,3735.18,FALSE
1,29,2011-09-02,3652.7,FALSE
1,29,2011-09-09,3210.79,TRUE
1,29,2011-09-16,2986.42,FALSE
1,29,2011-09-23,3343.26,FALSE
1,29,2011-09-30,3209.28,FALSE
1,29,2011-10-07,4011.5,FALSE
1,29,2011-10-14,3619.49,FALSE
1,29,2011-10-21,4093.77,FALSE
1,29,2011-10-28,3968.2,FALSE
1,29,2011-11-04,5024.72,FALSE
1,29,2011-11-11,4530.75,FALSE
1,29,2011-11-18,4334.62,FALSE
1,29,2011-11-25,5641.46,TRUE
1,29,2011-12-02,5466.91,FALSE
1,29,2011-12-09,6750.53,FALSE
1,29,2011-12-16,8445.01,FALSE
1,29,2011-12-23,12848.12,FALSE
1,29,2011-12-30,6951.19,TRUE
1,29,2012-01-06,4174.68,FALSE
1,29,2012-01-13,4008.75,FALSE
1,29,2012-01-20,3689.44,FALSE
1,29,2012-01-27,3510.94,FALSE
1,29,2012-02-03,5646.11,FALSE
1,29,2012-02-10,7755.83,TRUE
1,29,2012-02-17,7122.71,FALSE
1,29,2012-02-24,5337.27,FALSE
1,29,2012-03-02,5082.59,FALSE
1,29,2012-03-09,4735.19,FALSE
1,29,2012-03-16,4735.58,FALSE
1,29,2012-03-23,3903.39,FALSE
1,29,2012-03-30,4392.74,FALSE
1,29,2012-04-06,3976.42,FALSE
1,29,2012-04-13,3294.36,FALSE
1,29,2012-04-20,3733.04,FALSE
1,29,2012-04-27,3698.19,FALSE
1,29,2012-05-04,4880.96,FALSE
1,29,2012-05-11,4632.27,FALSE
1,29,2012-05-18,3864.86,FALSE
1,29,2012-05-25,3118.55,FALSE
1,29,2012-06-01,3788.69,FALSE
1,29,2012-06-08,4042.24,FALSE
1,29,2012-06-15,3575.94,FALSE
1,29,2012-06-22,3229.2,FALSE
1,29,2012-06-29,3898.01,FALSE
1,29,2012-07-06,3925.61,FALSE
1,29,2012-07-13,3716.03,FALSE
1,29,2012-07-20,3707.9,FALSE
1,29,2012-07-27,3356.82,FALSE
1,29,2012-08-03,4145.19,FALSE
1,29,2012-08-10,4162.46,FALSE
1,29,2012-08-17,4208.19,FALSE
1,29,2012-08-24,3966.86,FALSE
1,29,2012-08-31,4183.85,FALSE
1,29,2012-09-07,3268.08,TRUE
1,29,2012-09-14,3418.62,FALSE
1,29,2012-09-21,3683.28,FALSE
1,29,2012-09-28,3515.91,FALSE
1,29,2012-10-05,4288.34,FALSE
1,29,2012-10-12,3465.18,FALSE
1,29,2012-10-19,3739.1,FALSE
1,29,2012-10-26,4077.2,FALSE
1,30,2010-02-05,5491,FALSE
1,30,2010-02-12,5328.5,TRUE
1,30,2010-02-19,5735,FALSE
1,30,2010-02-26,3614.48,FALSE
1,30,2010-03-05,4360.5,FALSE
1,30,2010-03-12,3021.5,FALSE
1,30,2010-03-19,3822.5,FALSE
1,30,2010-03-26,3324,FALSE
1,30,2010-04-02,4278.26,FALSE
1,30,2010-04-09,4406.48,FALSE
1,30,2010-04-16,4380.38,FALSE
1,30,2010-04-23,4283.99,FALSE
1,30,2010-04-30,3728.17,FALSE
1,30,2010-05-07,5308.69,FALSE
1,30,2010-05-14,3885.42,FALSE
1,30,2010-05-21,4342.18,FALSE
1,30,2010-05-28,3887.9,FALSE
1,30,2010-06-04,4230.56,FALSE
1,30,2010-06-11,4225.12,FALSE
1,30,2010-06-18,3731.51,FALSE
1,30,2010-06-25,3603.83,FALSE
1,30,2010-07-02,4124.82,FALSE
1,30,2010-07-09,4365.06,FALSE
1,30,2010-07-16,3840.68,FALSE
1,30,2010-07-23,3561.26,FALSE
1,30,2010-07-30,3087.8,FALSE
1,30,2010-08-06,4505.88,FALSE
1,30,2010-08-13,3936.8,FALSE
1,30,2010-08-20,4803.42,FALSE
1,30,2010-08-27,4613.42,FALSE
1,30,2010-09-03,3485.88,FALSE
1,30,2010-09-10,3342.76,TRUE
1,30,2010-09-17,3045.1,FALSE
1,30,2010-09-24,3586.76,FALSE
1,30,2010-10-01,3257.42,FALSE
1,30,2010-10-08,3881.3,FALSE
1,30,2010-10-15,3283.88,FALSE
1,30,2010-10-22,2681.46,FALSE
1,30,2010-10-29,2732.22,FALSE
1,30,2010-11-05,2915,FALSE
1,30,2010-11-12,2856.38,FALSE
1,30,2010-11-19,2781.26,FALSE
1,30,2010-11-26,2844.88,TRUE
1,30,2010-12-03,2830.96,FALSE
1,30,2010-12-10,2697,FALSE
1,30,2010-12-17,3260.88,FALSE
1,30,2010-12-24,3883.38,FALSE
1,30,2010-12-31,2454.3,TRUE
1,30,2011-01-07,2785.92,FALSE
1,30,2011-01-14,2456.5,FALSE
1,30,2011-01-21,2625.72,FALSE
1,30,2011-01-28,2970.36,FALSE
1,30,2011-02-04,3521.78,FALSE
1,30,2011-02-11,4234.14,TRUE
1,30,2011-02-18,4921.42,FALSE
1,30,2011-02-25,4042.31,FALSE
1,30,2011-03-04,4850.96,FALSE
1,30,2011-03-11,4561.26,FALSE
1,30,2011-03-18,4581.04,FALSE
1,30,2011-03-25,4346.38,FALSE
1,30,2011-04-01,3897.48,FALSE
1,30,2011-04-08,4732.04,FALSE
1,30,2011-04-15,4158.26,FALSE
1,30,2011-04-22,4077.88,FALSE
1,30,2011-04-29,3630.66,FALSE
1,30,2011-05-06,3759.18,FALSE
1,30,2011-05-13,3621.1,FALSE
1,30,2011-05-20,3204.98,FALSE
1,30,2011-05-27,3555.48,FALSE
1,30,2011-06-03,3536.7,FALSE
1,30,2011-06-10,4216.64,FALSE
1,30,2011-06-17,3183.18,FALSE
1,30,2011-06-24,3485.28,FALSE
1,30,2011-07-01,4202.83,FALSE
1,30,2011-07-08,4308.14,FALSE
1,30,2011-07-15,3724.75,FALSE
1,30,2011-07-22,3599.5,FALSE
1,30,2011-07-29,2874.22,FALSE
1,30,2011-08-05,3172.58,FALSE
1,30,2011-08-12,3114.22,FALSE
1,30,2011-08-19,3465.77,FALSE
1,30,2011-08-26,3336.7,FALSE
1,30,2011-09-02,2837.66,FALSE
1,30,2011-09-09,2755.4,TRUE
1,30,2011-09-16,2580.54,FALSE
1,30,2011-09-23,2585.95,FALSE
1,30,2011-09-30,2529.32,FALSE
1,30,2011-10-07,3051.62,FALSE
1,30,2011-10-14,2921.56,FALSE
1,30,2011-10-21,2566.7,FALSE
1,30,2011-10-28,2688.58,FALSE
1,30,2011-11-04,2670.86,FALSE
1,30,2011-11-11,2573.12,FALSE
1,30,2011-11-18,2041.76,FALSE
1,30,2011-11-25,3152.56,TRUE
1,30,2011-12-02,2334.96,FALSE
1,30,2011-12-09,2343.4,FALSE
1,30,2011-12-16,2395.98,FALSE
1,30,2011-12-23,2829.74,FALSE
1,30,2011-12-30,2155.22,TRUE
1,30,2012-01-06,2425.04,FALSE
1,30,2012-01-13,2014.96,FALSE
1,30,2012-01-20,2695.82,FALSE
1,30,2012-01-27,2507.48,FALSE
1,30,2012-02-03,3107.1,FALSE
1,30,2012-02-10,4257.72,TRUE
1,30,2012-02-17,3725.26,FALSE
1,30,2012-02-24,2927,FALSE
1,30,2012-03-02,4393.08,FALSE
1,30,2012-03-09,4133.36,FALSE
1,30,2012-03-16,3505.18,FALSE
1,30,2012-03-23,3421.12,FALSE
1,30,2012-03-30,3536.71,FALSE
1,30,2012-04-06,3544.7,FALSE
1,30,2012-04-13,3711.72,FALSE
1,30,2012-04-20,3151.6,FALSE
1,30,2012-04-27,2822.92,FALSE
1,30,2012-05-04,4751.06,FALSE
1,30,2012-05-11,2564.12,FALSE
1,30,2012-05-18,3064.12,FALSE
1,30,2012-05-25,3055.24,FALSE
1,30,2012-06-01,3931.58,FALSE
1,30,2012-06-08,3629.94,FALSE
1,30,2012-06-15,2752.74,FALSE
1,30,2012-06-22,2784.5,FALSE
1,30,2012-06-29,3402.4,FALSE
1,30,2012-07-06,3054.34,FALSE
1,30,2012-07-13,2723.02,FALSE
1,30,2012-07-20,2821.6,FALSE
1,30,2012-07-27,2959,FALSE
1,30,2012-08-03,3202.68,FALSE
1,30,2012-08-10,3355.34,FALSE
1,30,2012-08-17,3300.68,FALSE
1,30,2012-08-24,3686.74,FALSE
1,30,2012-08-31,3058.82,FALSE
1,30,2012-09-07,2669.67,TRUE
1,30,2012-09-14,2115.88,FALSE
